Unnamed: 0,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
10,2014,1,1,186,4,7,-0.1860046798540564,0,1,11,-0.8183133889998022,-0.4154298574773248,-0.7165877497657988,-0.7131147335528947,-0.044613478667387636,-0.38396798915965824,-0.6575180839087297,0.12333174103059012,-0.20415402837873467,-0.9378538955497051,-1.1278335559208212,-1.0355686558171664,-0.7297060378851269,-0.24089986943737926,-0.5768193539693652,-0.5785194412966866,-0.5934662344257645,-0.45996835899369004,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,2.0401551297929847,-0.7650780790877028,0.9071724523451213,-1.066951409149132,-0.41407653342840434,-1.0934644948579026,1.4549626873770956,-1.033601652078488,-0.0339517328582853,-1.0756257206945292,1.8887768202358888,-0.9439141353805925,0.10906420229601824,-0.6246663503953599,-0.6422165771803713,-0.9143335918643113,-1.1490886373877014,-1.1303690883588948,1.0555327265356071,-1.0432118138545896,-0.24024999532585906,-1.0218058664117071,3.7856163567263548,-0.8621732795822009,0.4231378634326916,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.0644609795256548,0.11818593319455167,-0.908552958926464,-0.6964787078174217,-0.42640472146980524,-0.5943170569980438,-0.8230246238699863,-0.6421210319560127,-0.03901494610511385,-0.39836374980502,-0.7697957039600732,-0.6269636825882048,0.08188966704621309,-0.3041094577422237,-1.0064638212095944,-0.848763566519136,-1.1351968798106387,-0.8697999922751505,-0.7784698829702749,-0.7373635751877379,-0.24720754311725412,-0.43947898743812,2,2,0.9855858773107632,102,0.3247616175600062,-0.6994538644860586,-0.9866994029940509,-0.9209958794477093,-0.9482994446460058,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.863406997985312,-0.9484773948521904,-0.8696089853046093,-0.7517985392294512,-0.8333757274025771,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.8351908886637949,-0.7430380805575527,0.2949976437135582,-0.8480055156754752,-0.6366881669944001,0,0,0,1
11,2014,1,1,188,4,5,0.1568281115332167,1,1,3,-1.1230746047456004,-1.0789367734509845,-0.8785521785878851,-1.0715078184932592,-0.873825555671576,-0.6100027411515251,-1.1067684235645938,-0.16878480697582235,-0.3093530612998601,-0.9734558528827484,-0.9508058746814556,-0.6995625667399362,-1.0116673535693275,-0.5189202305645678,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.8427802487710526,-0.7650780790877028,-1.0647787391952859,-1.066951409149132,-1.0997385374653659,-1.0934644948579026,-0.9943231834128882,-1.033601652078488,-0.8718795474591449,-1.0756257206945292,-0.7136693172988193,-0.9439141353805925,-0.17157092450927422,-0.6246663503953599,-0.8217893696048568,-0.9143335918643113,-0.9656213766702856,-1.1303690883588948,-0.8764226697407157,-1.0432118138545896,-0.5234752019783646,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.1217490503016063,-0.9080511235232347,-1.056852286579668,-0.6130467579557758,-1.083589531719783,-0.8440678366549424,-0.8640616300019347,-0.23622065665934877,-1.0490542416776933,-0.8060306832430402,-0.16958248903934026,-0.10007329380829326,-1.0100409796117027,-0.7953926228735435,-0.9710404389686773,-0.3720631414597306,-0.9473664375973776,-1.0328743259958761,-0.5248113368626391,-1.1893197898011891,1,1,0.9855858773107632,20,-0.7245226068556772,-0.9950794887766269,-1.0371298288640236,-0.9209958794477093,-1.0102245317360075,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.93401435235286,-0.9484773948521904,-0.9136910485901443,-0.7517985392294512,-0.8883287715190911,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.9049947809131844,-0.7430380805575527,-0.7268691345441273,-0.8480055156754752,-1.1220059983471538,0,0,0,0
12,2014,1,1,189,4,5,2.558458874316215,1,1,6,-0.9120860707652154,0.1695038708448876,0.8841174255600388,-0.8301410469802402,0.5855877003052945,0.3754100773592917,-0.880003966270791,0.2531613179223291,0.0349402855446078,-0.9655443068013547,-1.1086954283626491,-0.7066760511862706,-0.7297060378851269,0.8402904198706564,0.3822392508612913,-1.1753696633695674,-0.770369279792621,-0.45996835899369004,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.23832051819046132,-0.7650780790877028,0.30041823957979297,-1.066951409149132,0.19038865409971112,-1.0934644948579026,0.6551958725795046,-1.033601652078488,0.6028734066925915,-1.0756257206945292,0.5999463529007258,-0.9439141353805925,0.23379092532059276,-0.6246663503953599,-0.7818843045843931,-0.9143335918643113,-1.1292543390803609,-1.1303690883588948,1.0555327265356071,-1.0432118138545896,0.8611813598397478,-1.0218058664117071,0.012047373948397161,-0.8621732795822009,-0.49922519757229605,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.2665964510056402,-0.30646948486462744,-0.9430704213127805,-0.4357908212541369,0.1240836399880784,1.7309645182291407,-0.8725319563373716,-0.4635718672275168,0.4795858264603069,1.079621515677536,-0.8986842598204906,-0.7064062420337968,0.3396486269282867,0.3526586784732568,-1.0243496132201366,-0.7889930809455418,-1.077520292536135,-0.3323398061207429,-0.7193560887177828,-0.6801327463088711,0.8743117848453287,0.9207489002301136,3,3,0.9855858773107632,81,-0.48758745940697445,-0.7430420683401634,-1.0119146159290373,-0.8862350748316047,-0.9792619881910067,-0.9077776206271128,0.8711508271689742,-0.9906108020706323,-0.916362513760973,-0.9127816758029764,-0.8255269220190743,-0.7517985392294512,-0.7784226832860632,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.8530674952154678,-0.7430380805575527,-0.49612502332464986,-0.8480055156754752,-0.7082453353481274,0,0,0,1
13,2014,1,1,190,4,5,0.1568281115332167,1,1,6,-1.0761882638628937,-1.174970669290157,-0.8596030051391851,-0.9910522280093992,-0.7522077842550376,-0.8058635559182897,-1.016918355604669,-0.2661569890993422,-0.3574370017257272,-0.981367398953066,-1.2139551303746872,-1.0585811377155276,-0.9988509301193496,-0.943673557844395,-0.8407246835946787,-1.1753696633695674,-0.8145950410414612,-0.7980109775955696,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.23832051819046132,-0.7650780790877028,-0.7614016328126219,-1.066951409149132,-1.1989790907909288,-1.0934644948579026,-0.4444834982220498,-1.033601652078488,-0.7489834678604729,-1.0756257206945292,-0.1931800896253212,-0.9439141353805925,-0.26511596625385275,-0.6246663503953599,-0.8616944345694534,-0.9143335918643113,-1.2383429802289052,-1.1303690883588948,-0.7886065152974596,-1.0432118138545896,-0.9561803765469756,-1.0218058664117071,0.012047373948397161,-0.8621732795822009,-0.7298159623393023,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.2665964510056402,-0.30646948486462744,-1.1136272944811172,-0.8086867668401311,-1.2044692774006363,-0.5980940249015502,-1.0445047955094822,-0.7704018113334626,-0.7933433429239277,-0.4644170336980584,-1.0361653860555626,-0.8368977343327092,-0.1884429004289018,-0.15073152543084634,-1.0415199735021803,-0.856131755840593,-1.2052961164593117,-0.7490840242345232,-0.9853681623219728,-0.8967434162612097,-1.0244981650446825,-0.6805370500358712,1,1,0.9855858773107632,27,-0.48758745940697445,-0.9950794887766269,-1.0371298288640236,-0.9209958794477093,-1.0102245317360075,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.9279868952727035,-0.9484773948521904,-0.9136910485901443,-0.7517985392294512,-0.8883287715190911,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.8990359120626268,-0.7430380805575527,-0.49612502332464986,-0.8480055156754752,-1.1220059983471538,0,0,0,1
14,2014,1,1,191,4,5,-1.0439872698582826,0,1,8,-0.84175655940013,0.0494615014492644,-0.5993893528576222,-0.7131147335528947,0.6768010283569037,-0.4557987099407377,-0.7773181745219627,0.22070392369939434,-0.07061468824413134,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-0.9219523894912534,-0.7100592274123387,-0.6838973742071691,-1.1753696633695674,-0.770369279792621,-0.45996835899369004,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.9590543628314706,-0.7650780790877028,0.7554838994192442,-1.066951409149132,0.06633796285956772,-1.0934644948579026,1.4549626873770956,-1.033601652078488,0.6950454658754319,-1.0756257206945292,1.1947911833378912,-0.9439141353805925,0.20260924456444915,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-0.2617095891296935,-1.0432118138545896,-0.7181925300980727,-1.0218058664117071,0.012047373948397161,-0.8621732795822009,-0.49922519757229605,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.138925223164184,-0.173538628371941,-0.8699746185019852,-0.6176469196790395,-0.069663660512879,-0.5090717684248168,-0.747460800595734,-0.5035848638146887,0.5149449704943385,-0.3487454510550135,-0.7955734150840383,-0.710479170078882,0.24534656839620417,-0.16492080004728654,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-0.9093647126954412,-0.8742866155557428,-0.7246860681354563,-0.7342506721238724,11,2,-1.4860591151037192,157,-0.918379559710385,-0.7401203140711593,-0.8101929124491465,-0.6081486379027679,-1.0102245317360075,-0.9551046332753101,-0.4855609017055419,3.780087645945763,-0.8836420324686947,-0.9060466344729361,-0.4728704157347943,-0.7517985392294512,-0.8333757274025771,-0.7927998517331638,-1.567949253177574,-1.0220648183467507,-0.7883712048379847,-0.7430380805575527,-0.9156606699994576,-0.8480055156754752,-0.7034487976698338,0,0,0,0
15,2014,1,1,194,4,5,2.558458874316215,1,1,6,-1.0410235081967614,-0.8868689817726395,-0.8083458234152976,-0.961795649642323,-0.508972241421961,-0.717826128850962,-1.0237640750785508,-0.2921229045867469,-0.33394616849844877,-0.947347750831871,-0.9876467703635645,-0.8863924791553157,-1.0321736310677607,-1.164545289342903,-0.8398178864845063,-1.1753696633695674,-0.770369279792621,-0.45996835899369004,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.23832051819046132,-0.7650780790877028,-0.5338688029990785,-1.066951409149132,-0.9012574308142398,-1.0934644948579026,-0.24454179445267257,-1.033601652078488,-0.5031913086631288,-1.0756257206945292,-0.23283641179326267,-0.9439141353805925,-0.29006131096353815,-0.6246663503953599,-0.690102655126714,-0.9143335918643113,-1.0038024010493678,-1.1303690883588948,-1.0169285167023945,-1.0432118138545896,-1.1811870686602317,-1.0218058664117071,0.012047373948397161,-0.8621732795822009,-0.49922519757229605,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.2665964510056402,-0.30646948486462744,-1.0770793930757194,-0.7814746208059073,-0.9276874200956888,-0.5980940249015502,-1.0132370066287915,-0.720887330913388,-0.5811884816899072,-0.4644170336980584,-1.0430394423071683,-0.8411498783158097,-0.24125205295338417,-0.20675126857166057,-1.0046036988236708,-0.8282348170128006,-0.9401612813267829,-0.5662377930403363,-1.0183029904520902,-0.9486427118292968,-1.1044480583932834,-0.648955152821525,1,1,0.9855858773107632,28,-0.45373958120001695,-0.9950794887766269,-1.0371298288640236,-0.9209958794477093,-1.0102245317360075,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.9271258299755383,-0.9484773948521904,-0.9136910485901443,-0.7517985392294512,-0.8883287715190911,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.8981846450839757,-0.7430380805575527,-0.46316157886472453,-0.8480055156754752,-1.1220059983471538,0,0,0,1
16,2014,0,1,198,5,5,-1.0439872698582826,0,1,4,-1.0703274712628117,-0.6707927165378442,-0.5546829984092749,-1.0056805171826975,-0.3265455853187429,-0.4485615975816128,-0.9227897129526028,0.658878745436371,0.2894456217408608,-0.9655443068013547,-0.9771208002949878,-0.7783707199542944,-1.0116673535693275,-0.773772227788767,-0.4688302437169811,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.48241332645054796,-0.7650780790877028,-0.7234794945811526,-1.066951409149132,-0.6779661862485339,-1.0934644948579026,-0.5444543500367587,-1.033601652078488,-0.3188471902974481,-1.0756257206945292,0.35209433952458824,-0.9439141353805925,0.6235619345104618,-0.6246663503953599,-0.7818843045843931,-0.9143335918643113,-0.9928935370719648,-1.1303690883588948,-0.8764226697407157,-1.0432118138545896,-0.7830983075918649,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.0786022222760716,-0.8381544702186631,-0.6647446546872525,-0.2178804486574615,-1.0249624275137692,-0.8072136026669094,-0.33367447642185555,-0.03211188113454847,-0.8664621207651643,-0.6250229578975035,0.6319850082193148,0.59754978714716,-1.0136181380138114,-0.809170511365033,-0.9976604023605418,-0.45758546336465544,-0.9790345416232109,-0.8820403829902438,-0.7746547516532224,-0.24601134318335607,8,8,0.9855858773107632,381,0.21052502861152458,-0.6090924190669157,-0.6841168477742148,-0.9209958794477093,-0.5767489221059955,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.6231697800762156,-0.9484773948521904,-0.7814448587335393,-0.6209543131801828,-0.7234696391695493,-0.6225758713593692,0.9155916264319555,-1.0220648183467507,-0.7598537610531731,-0.6110768930151059,-0.19238995703755982,-0.24902512847328923,-0.8623997615944323,0,0,0,1
17,2014,0,1,200,5,3,-1.0439872698582826,0,0,3,-1.1113530195290262,-0.8868689817726395,-1.1909346371202416,-1.0641936738963702,-0.7522077842550376,-0.8058635559182897,-1.1196041475451772,-0.2661569890993422,-0.8199155083662086,-0.985323171993763,-1.1086954283626491,-1.031035562891854,-1.0629330473333536,-1.1985255550685943,-1.0490263326324645,-1.1753696633695674,-0.770369279792621,-0.45996835899369004,-0.7382340826495833,0.22075975875375728,-0.13075916178876826,0.26925242902878127,-0.19015266685794965,-0.8427802487710526,-0.7650780790877028,-0.9889344626261656,-1.066951409149132,-0.9012574308142398,-1.0934644948579026,-0.944337757435554,-1.033601652078488,-0.7489834678604729,-1.0756257206945292,-0.7880249211728636,-0.9439141353805925,-0.26511596625385275,-0.6246663503953599,-0.8816469670796852,-0.9143335918643113,-1.1292543390803609,-1.1303690883588948,-1.227687287267855,-1.0432118138545896,-1.215803482160476,-1.0218058664117071,0.012047373948397161,-0.8621732795822009,-0.49922519757229605,-0.7454804109635604,2.7969036808331498,-0.2886326872480911,0.23228281643769746,-0.19702213893384324,0.2773446183844417,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.1014446606224655,-0.9754687406121721,-0.8723310478597102,-0.9941976381078573,-1.0705612863163494,-0.8887794891259988,-0.7461978178752379,-0.48384595367464067,-1.0705356675541828,-0.9603659380133908,-0.2638845470433311,-0.6948978281059499,-1.0315039300243536,-0.8533434539092382,-1.1307602193198638,-0.7317764334894867,-1.0318147148222583,-0.9899971198439127,-1.191060441571738,-0.9211677417637595,5,5,0.9855858773107632,133,-0.5011266106897574,-0.5791557256582004,-0.8354081253841328,-0.9209958794477093,-0.7625241833760007,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.8367139737731901,-0.9484773948521904,-0.8475679536618418,-0.686376426204817,-0.8058992053443202,-0.7076878615462665,0.9155916264319555,-1.0220648183467507,-0.8654108664059086,-0.6974939538836109,-0.7392304262165992,-0.39033431153033465,-0.8034359372816333,0,0,0,1
18,2012,0,1,125,1,7,0.6713775024594741,0,1,1,-1.1488620930228821,-0.4259063209494887,-1.1909346371202416,-1.116855515440426,-0.9467962428353233,-1.197585186282786,-1.1504098868428672,0.5907181783622735,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0526799094274577,-0.11115706897252248,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.563514093412062,-0.7650780790877028,-1.2316361528290318,-1.066951409149132,-0.4249028153655004,-1.0934644948579026,-1.30423282752347,-1.033601652078488,-0.9456172197877315,-1.0756257206945292,-0.9664783805750004,-0.9439141353805925,0.5580803672575854,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.1574343695653184,-1.0432118138545896,-0.1080782675993307,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.05271412953706,-0.9754687406121721,-0.42948011259628616,-0.9941976381078573,-1.09140648156645,-0.9782027943336853,-0.9347799408412854,-0.9790965491760436,-0.8814991276121953,-0.9603659380133908,0.5659735292770771,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-0.8966974753767691,-1.0328743259958761,-0.1250619064968353,-1.1893197898011891,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1
19,2012,0,1,128,1,6,-1.0439872698582826,0,1,1,-1.1652723119420867,-1.2325910259927564,-1.1909346371202416,-1.116855515440426,-0.9467962428353233,-1.197585186282786,-1.1983299219380796,-0.4998502404822365,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0706229018124407,-0.8247426435033578,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.563514093412062,-0.7650780790877028,-1.3378181375411422,-1.066951409149132,-1.2585234426264373,-1.0934644948579026,-1.30423282752347,-1.033601652078488,-0.9456172197877315,-1.0756257206945292,-1.2440726286719375,-0.9439141353805925,-0.48962408016576975,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.2803769827369,-1.0432118138545896,-0.8350229452889035,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.1379925640745456,-0.9754687406121721,-1.2044692960003767,-0.9941976381078573,-1.09140648156645,-0.9782027943336853,-0.9347799408412854,-0.9790965491760436,-1.1220910928095125,-0.9603659380133908,-0.49020950008890707,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-0.9853681644500693,-1.0328743259958761,-0.8246234505613421,-1.1893197898011891,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,0
20,2012,0,1,129,1,6,-0.04310764946846805,0,1,1,-1.1488620930228821,-0.4259063209494887,-1.1909346371202416,-1.116855515440426,-0.9467962428353233,-1.197585186282786,-1.126449869295261,1.1360023877845284,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0795943980049323,-1.1815354307687753,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.563514093412062,-0.7650780790877028,-1.2316361528290318,-1.066951409149132,-0.4249028153655004,-1.0934644948579026,-1.30423282752347,-1.033601652078488,-0.9456172197877315,-1.0756257206945292,-0.8276812565265319,-0.9439141353805925,1.081932590969263,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.341848289322691,-1.0432118138545896,-1.19849528413369,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.05271412953706,-0.9754687406121721,-0.42948011259628616,-0.9941976381078573,-1.09140648156645,-0.9782027943336853,-0.9347799408412854,-0.9790965491760436,-0.7612031450135367,-0.9603659380133908,1.0940650439600694,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-1.0297035089867193,-1.0328743259958761,-1.1744042225935956,-1.1893197898011891,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,0
